Token,Item Name,Variation Name,SKU,Description,Category,SEO Title,SEO Description,Permalink,GTIN,Square Online Item Visibility,Weight (kg),Shipping Enabled,Self-Serve Ordering Enabled,Delivery Enabled,Pickup Enabled,Price,Online Sale Price,Archived,Sellable,Stockable,Skip Detail Screen in POS,Option Name 1,Option Value 1,Default Unit Cost,Default Vendor Name,Default Vendor Code,Current Quantity Arrow Wood Games Inc.,New Quantity Arrow Wood Games Inc.,Stock Alert Enabled Arrow Wood Games Inc.,Stock Alert Count Arrow Wood Games Inc.,Tax - PST (7%)
4ADO222QSIEBHTSYWECQQLLI,SOMETHING WILD! - DISNEY - MALEFICENT,Regular,3677021,,Games,,,,889698493567,hidden,,,,,,14.05,,N,,,N,,,7.05,Everest Wholesale,,0,,,,Y
2QMR3AX4I5ZSML4WA3LBQKWS,SOMETHING WILD! - DISNEY - MICKEY MOUSE,Regular,3418502,,Games,,,,889698493550,hidden,,,,,,14.05,,N,,,N,,,7.05,Everest Wholesale,,0,,,,Y
WOTELMOGOCNDO5JHPZHLSLEY,SOMETHING WILD! - DR. SEUSS - THE CAT IN THE HAT,Regular,741151C,,Games,,,,889698562966,hidden,,,,,,14.05,,N,,,N,,,7.05,Everest Wholesale,,0,,,,Y
HSGKXJ46E2WKRWZQVSR5YRSJ,SOMETHING WILD! - FIVE NIGHTS at FREDDY's - ROCKSTAR FREDDY,Regular,J157114,,Games,,,,889698604949,hidden,,,,,,14.05,,N,,,N,,,7.05,Everest Wholesale,,0,,,,Y
EQAIAOWMDKXHHKQV47OD7YTE,SOMETHING WILD! - JURASSIC PARK,Regular,S463111,,Games,,,,889698708845,hidden,,,,,,14.05,,N,,,N,,,7.05,Everest Wholesale,,0,,,,Y
ZRZNXR6B5JKFIWU4YSPRYWEE,SOMETHING WILD! - MARVEL - GUARDIANS OF THE GALAXY - BABY GROOT (SANTA HAT),Regular,E699554,,Games,,,,889698653411,hidden,,,,,,14.05,,N,,,N,,,7.05,Everest Wholesale,,0,,,,Y
2G62WHY42AU674W2ISETSRYR,SOMETHING WILD! - STAR WARS - CLASSIC - BOBA FETT,Regular,5808829,,Games,,,,889698653404,hidden,,,,,,14.05,,N,,,N,,,7.05,Everest Wholesale,,0,,,,Y
S4CDSKMXQC4IHYGPHSCSJCBQ,SOMETHING WILD! - STAR WARS - ORIGINAL TRILOGY - DARTH VADER,Regular,7488374,,Games,,,,889698586870,hidden,,,,,,14.05,,N,,,N,,,7.05,Everest Wholesale,,0,,,,Y
6U5F4WMIWJEWOOKWUEYRT3PP,Sommet: Extension Équipes (FR),,Q039795,,Games,,,,611720999514,unavailable,,,,,,variable,,N,,,,,,,Lion Rampant,,0,,,,Y
C4VDPVENIVPEDW3D5T7P7E4K,Songbirds (No Amazon Sales),,Q659907,,Games,,,,602573043745,unavailable,,,,,,variable,,N,,,,,,15.06,Lion Rampant,,0,,,,Y
6Q2GGKXL4RXDF3Q4STLJPS3I,Songbirds Tree 1000 pc Sq Puzzle,Regular,265149D,,Puzzles,,,,689196511141,hidden,,,,,,29.95,,N,,,,,,15.00,Group One Associates,,0,,,,Y
SPIHV57PVYGFDP6V2IRUQ7AB,Songnario,,271318Y,,Games,,,,195893664924,unavailable,,,,,,38.95,,N,,,N,,,21.50,Fox Crest Distribution,,0,,,,Y
LGRKE4RWLGH4SNLD6N2PRSHM,"SONIC - KNUCKLES - 15"" PLUSH",Regular,C857692,,Toys,,,,053941128265,hidden,,,,,,77.75,,N,,,N,,,38.90,Everest Wholesale,,0,,,,Y
H3OYDN75TRGFSKZZVKV664OB,"SONIC - SONIC - 15"" PLUSH",Regular,C443416,,Toys,,,,053941128159,hidden,,,,,,77.75,,N,,,N,,,38.90,Everest Wholesale,,0,,,,Y
BCIZX25EJ5ZPAJSFJ4ILYX7D,"SONIC - TAILS - 15"" PLUSH",Regular,A792600,,Toys,,,,053941128036,hidden,,,,,,77.75,,N,,,N,,,38.90,Everest Wholesale,,0,,,,Y
G7DEC5DFBUQI6AVAGBPGOBCH,Sonic Screw Driver dice set,,4317869,,Dice,,,,,unavailable,,,,,,12.00,,N,,,,,,6.90,,,0,,,,Y
EPSAMZXIWSQSKULBIWHLJ62O,Sonic the Hedgehog Themed 3-Pack Kids Trifold Wallet Gift Set,Regular,M512085,,Gifts,,,,,,,,,,,19.95,,N,,,N,,,10.00,Bioworld Canada,,0,,,,Y
EPERZRDWBRKGFT3RQUXULKJR,Soothing Aloe dice set,,S974947,,Dice,,,,,unavailable,,,,,,16.00,,N,,,,,,9.20,Adventure Dice,,2,,,,Y
GF6X2W47662WNLLCUP33VWCY,Sorcerer's Apprentice dice set,,W844608,,Dice,,,,,unavailable,,,,,,16.00,,N,,,,,,9.20,,,0,,,,Y
HN36VWHD3FUFZFFS3WCX2T4W,Sorcerer's Shroud dice set,,250508J,,Dice,,,,,unavailable,,,,,,12.00,,N,,,,,,6.90,,,0,,,,Y
SSKP24KSWF5PHIWEXDPMQY75,Sorcerer's Spire,,117886F,,Minis,,,,5901414674748,unavailable,,,,,,217.95,,N,,,N,,,120.00,Fox Crest Distribution,,0,,,,Y
QQ7AQWUGRHO7L4HA2O4XXZZZ,SORRY ( Bilingual ),Regular,V147761,,Games,,,,630509948703,hidden,,,,,,34.65,,N,,,N,,,17.35,Everest Wholesale,,0,,,,Y
ZMPR7ZHXOVHPQ2C7SRJBNKZU,SORRY NOSTALGIA TIN,Regular,F293402,,Games,,,,890382000411,hidden,,,,,,52.95,,N,,,N,,,26.50,Everest Wholesale,,0,,,,Y
3EDM4AEURLWVLMNT6TPWPUG3,SORRY SLIDERS - FALL GUYS,Regular,H985753,,Games,,,,195166160436,hidden,,,,,,49.95,,N,,,N,,,25.00,Everest Wholesale,,0,,,,Y
7JTMW4IPWOHCRML2IE57MKGQ,Sosig,Regular,W010175,,Games,,,,,,,,,,,11.95,,N,,,N,,,6.00,Lion Rampant,,0,,,,Y
IMURTGLSVVWNAYN57HYODZ6X,Sour Cream & Bacon - Popcorn Shakers,,F063730,,Snacks,,,,801627009540,unavailable,,,,,,7.65,,N,,,,,,3.85,Chocolate Moose Fudge Factory,,0,,Y,2,Y
QTTSTQIXIGZCW5FVV6ZUE4IG,Sour Cream & Bacon - Savory Popcorn Set of 6 bags per flavor,,5053074,,Snacks,,,,801627009656,unavailable,,,,,,6.95,,N,,,,,,3.50,Chocolate Moose Fudge Factory,,4,,Y,2,Y
DJFIQIKT7L3QEP3WQWYK74A4,Sour Cream & Onion - Popcorn Shakers,,C969518,,Snacks,,,,801627009533,unavailable,,,,,,7.65,,N,,,,,,3.85,Chocolate Moose Fudge Factory,,0,,Y,2,Y
WUG6NSQCQ53VEZ7NQVBFRDEQ,Sour Grapes RPG Dice Set,,J532346,,Dice,,,,617629764659,unavailable,,,,,,16.95,,N,,,N,,,9.50,Fox Crest Distribution,,0,,,,Y
D4PY2NV74JTJHX7DKO4WVOQD,Sour Watermelons dice set,,T430449,,Dice,,,,,unavailable,,,,,,16.00,,N,,,,,,9.20,,,0,,,,Y
THJYZZH3IGD6B367WDDQFCIF,Sovereign Skies: Expansions,,G905178,,Games,,,,613310202486,unavailable,,,,,,variable,,N,,,,,,10.81,Lion Rampant,,0,,,,Y
MAJJXVGKTPDDTRC2WNZ5WQYH,Space Adventure Journal,Regular,860830S,,Books,,,,689196510168,hidden,,,,,,17.95,,N,,,,,,9.00,Group One Associates,,0,,,,Y
NIQLEMJ3HNXMTN2E5CVOKW4R,Space Adventure Scratch Paper Stickers,Regular,2100442,,Hobbies,,,,689196509339,hidden,,,,,,13.95,,N,,,,,,7.00,Group One Associates,,0,,,,Y
OQ7FO5NPMUDDGYJ6Y4V7GGF5,SPACE ALERT (6),,818657M,,Games,,,,8594156310059,unavailable,,,,,,69.95,,N,,,,,,40.20,Universal Distribution,,1,,,,Y
Q3LIFS2YOUWSK34JOE7TELPO,SPACE BASE (6),,S729366,,Games,,,,729220070326,unavailable,,,,,,54.95,,N,,,,,,30.60,Universal Distribution,,1,,,,Y
4EK4EKUUGQU7NAXO2RR644L4,Space Escape: Mole Rats in Space,Regular,P998626,,Games,,,,192073543901,unavailable,,N,N,N,N,29.95,,N,,,N,,,15.98,Paper E Clips,,2,,,,Y
MLD2VUSPHQFUIK3UNIY5WGXL,Space Exploration Memory Matching Game,Regular,148035F,,Games,,,,689196509544,hidden,,,,,,25.95,,N,,,,,,13.00,Group One Associates,,0,,,,Y
52NZRGI6IPR2WAVA5YHIYKUX,Space Launch ^ 2023,,K302831,,Games,,,,602573705421,unavailable,,,,,,variable,,N,,,,,,,Lion Rampant,,0,,,,Y
FIP7ETB7HL4W3HIOIZIXLTS5,Space Lion: Divide and Conquer,,9903528,,Games,,,,,unavailable,,,,,,52.95,,N,,,,,,29.00,,,0,,,,Y
MQMZCBJUNPG5MTBH7ZVKSDTQ,Space Travels (Family),,480410G,,Puzzles,,,,625012470056,unavailable,,,,,,21.99,,N,,,,,,11.00,Outset Media,,1,,,,Y
DIIGZSIFUNWWI2QIZVLKA5TE,Space-Opoly,,S214099,,Games,,,,730799061158,unavailable,,,,,,34.99,,N,,,,,,17.50,Outset Media,,0,,,,Y
KCV6OC5YCCMBK3H2AAS3S6RV,Spaceship Pretend Play Stickers 2ED,Regular,P951201,,Toys,,,,689196511264,hidden,,,,,,21.95,,N,,,,,,11.00,Group One Associates,,0,,,,Y
HASUZA4WQ52CPZ3LSBCXOPQT,SPANC (2005),,1530281,,Games,,,,080742099692,unavailable,,,,,,variable,,N,,,,,,,Lion Rampant,,0,,,,Y
O4XWAZKSOZDSIFZS3PNGOGYH,Spanish Bingo (2nd Edition),Regular,661118T,,Games,,,,689196507922,hidden,,,,,,27.95,,N,,,,,,14.00,Group One Associates,,0,,,,Y
M3YF7FPH5EVYHNVJJUCJDPSU,Spanish Flash Cards (3ED),Regular,999739K,,Odds & Ends,,,,689196507946,hidden,,,,,,18.95,,N,,,,,,9.50,Group One Associates,,0,,,,Y
QUN7JNDRYYNZXUHCS3GKJ2S4,SPARKLE AND ROLL BALL TOWER,Regular,8431840,,Toys,,,,842446102166,hidden,,,,,,41.95,,N,,,N,,,21.00,Everest Wholesale,,0,,,,Y
JTGO2HQWLRGWOB2XYBDI5KMU,Sparkle Formations: Crystal Butterflies,,822773Y,,Hobbies,,,,195130291807,unavailable,,,,,,39.99,,N,,,,,,20.00,Outset Media,,0,,,,Y
REHBWI3ETLBHBSI2NBWBWLF3,Sparkle Formations: Crystal Dinosaurs,,516956S,,Hobbies,,,,192073771144,unavailable,,,,,,39.99,,N,,,,,,20.00,Outset Media,,0,,,,Y
M5KAM5SOWHLNLL47UDY2ESN5,Sparkle Formations: Crystal Dragons,,F417741,,Hobbies,,,,195130392559,unavailable,,,,,,39.99,,N,,,,,,20.00,Outset Media,,0,,,,Y
A4UK52ECLWS7R7KFSIADVJJM,Sparkle Formations: Crystal Sea Turtles,,5937107,,Hobbies,,,,195130240300,unavailable,,,,,,39.99,,N,,,,,,20.00,Outset Media,,0,,,,Y
HLX6NSV6R6T6RG2TPKUL6AV6,Sparkle Formations: Crystal Unicorns,,L442779,,Hobbies,,,,195130090622,unavailable,,,,,,39.99,,N,,,,,,20.00,Outset Media,,0,,,,Y
2F7WV66N2UGUOE2542ZNRQWT,SPARKLE KITTY (6),,7159951,,Games,,,,852468006144,unavailable,,,,,,23.95,,N,,,,,,13.40,Universal Distribution,,0,,,,Y
LQ6WDTKR5IQQ37MV7CTY63AG,SPARKLE KITTY QUANTUM PACK (12/144),,479007K,,Games,,,,856454008051,unavailable,,,,,,9.95,,N,,,,,,5.75,Universal Distribution,,1,,,,Y
A4PWQNLPWNMUQQ4YAMTDQ6IJ,Sparkly Bits dice set,,X408930,,Dice,,,,,unavailable,,,,,,16.00,,N,,,,,,9.20,,,0,,,,Y
GUPLFZUVTMFENKFHA7FRCATT,Spatial Anomaly dice set,,4251567,,Dice,,,,,unavailable,,,,,,12.00,,N,,,,,,6.90,,,0,,,,Y
F4XESVHWNHHBIHINCF4EDC7L,Spear d10 10 pk dice set,,683061N,,Dice,,,,,unavailable,,,,,,12.00,,N,,,,,,6.90,,,0,,,,Y
NG5QWJTB6IOCZHNLFDHGAOKY,Spear d6 dice set,,972729Q,,Dice,,,,,unavailable,,,,,,9.00,,N,,,,,,5.18,,,0,,,,Y
5RD6D2677XPICC3GU5VYOZ4C,SPECKLED 10D10 BLUE STAR,Regular,4813542,,Dice,,,,601982020859,unavailable,,Y,N,N,Y,10.00,,N,,,N,,,5.65,Universal Distribution,,1,,,,Y
UXY5VH6FHPDHUY5VTM2NJ7HU,SPECKLED 36D6 ARTIC CAMO 12MM,,T353323,,Dice,,,,601982022198,unavailable,,,,,,10.95,,N,,,,,,5.65,Universal Distribution,,0,,,,Y
2W2OJODUSKUPAXBFTOIQB7AA,SPECKLED 36D6 GOLDEN COBALT 12MM,,F603954,,Dice,,,,601982022297,unavailable,,,,,,10.95,,N,,,,,,5.65,Universal Distribution,,1,,,,Y
OWQ5XCQHFS4IAQJFN4JBXXL2,SPECKLED 36D6 SILVER TETRA 12MM,,691216A,,Dice,,,,601982022341,unavailable,,N,N,N,N,12.00,,N,,,N,,,5.65,Universal Distribution,,1,,,,Y
OZDV4UUNHOM3WGMFZY7DOIYO,SPECKLED 36D6 SILVER VOLCANO 12MM,,4263695,,Dice,,,,601982022327,unavailable,,,,,,10.95,,N,,,,,,5.65,Universal Distribution,,1,,,,Y
MIEH7SETOUKAYXR6SIUFTYF4,Speckled: 10Pc Air,,5603244,,Dice,,,,018183099889,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
43KVPB43G2ZAPXKLJIQHKFRU,Speckled: 10Pc Arctic,,L142862,,Dice,,,,018183099988,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
KHXOFPHNJCLEFD22VVP76KL3,Speckled: 10Pc Blue Stars,,715528D,,Dice,,,,018183131329,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
EZT2P6OQVUH6CRMPBOB4TQWT,Speckled: 10Pc Cobalt,,866377K,,Dice,,,,018183099841,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
WZAFS365BVDZOUG2VMX6LCQZ,Speckled: 10Pc Cube Blue Star,,B363710,,Dice,,,,018183131268,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
P3FGXFQ3KHKS7HEMQMMLCU5T,Speckled: 10Pc Cube Golden Cobalt,,3537215,,Dice,,,,018183108062,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
KUUPSM7C3VR5JN5BPB3XAKUE,Speckled: 10Pc Cube Hi Tech,,R215610,,Dice,,,,018183131282,unavailable,,,,,,variable,,N,,,,,,4.00,Lion Rampant,,0,,,,Y
O4FFLCVDBS7AGS2VPZH7JS7G,Speckled: 10Pc Cube Ninja,,918993K,,Dice,,,,018183105832,unavailable,,,,,,variable,,N,,,,,,4.00,Lion Rampant,,0,,,,Y
YVVBYCASBBWX456VB7AYDCLC,Speckled: 10Pc Cube Sea,,254281P,,Dice,,,,018183105856,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
QHBYTCXRELLX7JUZLTKG2DJJ,Speckled: 10Pc Cube Silver Tetra,,E245134,,Dice,,,,018183131299,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
KZZNHU7STUWA7FF4VUGBFGTP,Speckled: 10Pc Cube Silver Volcano,,4563327,,Dice,,,,018183131312,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
V5SIRTCIV6J2ZU52DYCDHQDI,Speckled: 10Pc Cube Twilight,,8411325,,Dice,,,,018183131305,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
64IVMCGSTMWNQ2AH7RWDVLP2,Speckled: 10Pc Earth,,2089605,,Dice,,,,018183099797,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
2T7PWSQ4BPTPUJ6IAEFIKGJS,Speckled: 10Pc Fire,,C253749,,Dice,,,,018183099926,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
THSIGGS56DEJMVKJ2SZHDW76,Speckled: 10Pc Golden Cobalt,,8941365,,Dice,,,,018183099858,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
UA6IMDKWXJI34C2O7RI4W7GY,Speckled: 10Pc Golden Recon,,Z386070,,Dice,,,,018183131336,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
4SCIMO5365W7UP7FX2TSSKZC,Speckled: 10Pc Granite,,521356N,,Dice,,,,018183099872,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
QMWVBZRWRQNXYFYF2YGYVU4C,Speckled: 10Pc Hi Tech,,V123268,,Dice,,,,018183131343,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
LGD6KL3SXT6475GX2NYEDVYH,Speckled: 10Pc Hurricane,,868113P,,Dice,,,,018183099940,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
CQKHCTGOUZOUJACDGR46C4E6,Speckled: 10Pc Lotus,,677671F,,Dice,,,,018183099995,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
I2XJKOQIBJZ65PZ5Q3M7LGWI,Speckled: 10Pc Mercury,,B619257,,Dice,,,,018183099919,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
MPL6KWEMFOBV5N3Z6JS7X2E2,Speckled: 10Pc Ninja,,M031897,,Dice,,,,018183099810,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
MN47R24KMY57S7Q74JKEGUCR,Speckled: 10Pc Recon,,7967093,,Dice,,,,018183099896,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
XGSOMBF5BSQNGBW3WPJLMQEW,Speckled: 10Pc Sea,,D002301,,Dice,,,,018183099865,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
KIV73F7PS5GY2OGFVOK2MANP,Speckled: 10Pc Silver Tetra,,508595M,,Dice,,,,018183131350,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
H5JBXO5YDIEPVHLAPHZCPWPL,Speckled: 10Pc Silver Volcano,,2668068,,Dice,,,,018183131374,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
FMDNSFCFY4R6Z7HAVVC4WFED,Speckled: 10Pc Space,,J734373,,Dice,,,,018183099803,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
MNL7F5Z6TNZUZNMIU35XMOUK,Speckled: 10Pc Stealth,,Z259158,,Dice,,,,018183099773,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
I5UVW4MWY5BXG6VJWIAC4UT3,Speckled: 10Pc Strawberry,,9789536,,Dice,,,,018183099964,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
SVIB5JFA7G22NX3265SWN4OQ,Speckled: 10Pc Twilight,,9803420,,Dice,,,,018183131367,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
WEXXVLTTII3MW56QQOKFGPPX,Speckled: 10Pc Urban,,1883807,,Dice,,,,018183099902,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
Q4UH2SZ6QE6MLZTYCPQQPG7B,Speckled: 10Pc Water,,607829H,,Dice,,,,018183099834,unavailable,,,,,,variable,,N,,,,,,5.17,Lion Rampant,,0,,,,Y
XZJ6Y5EL7PAHQQUOZU3MYYVL,Speckled: 12D6 Arctic Camo,,3020021,,Dice,,,,601982021740,unavailable,,,,,,variable,,N,,,,,,4.35,Lion Rampant,,0,,,,Y
DMG5HODP7HLZR57Q5O64UUEP,Speckled: 12D6 Blue Stars,,K565697,,Dice,,,,601982021856,unavailable,,,,,,variable,,N,,,,,,3.91,Lion Rampant,,0,,,,Y
NYI3JWRNWIDQOGQ2EVGE7TCN,Speckled: 12D6 Cobalt,,Z894418,,Dice,,,,601982021719,unavailable,,,,,,variable,,N,,,,,,3.91,Lion Rampant,,0,,,,Y
LB54GQN72ARKV5ARONRKWCM3,Speckled: 12D6 Earth,,896711Z,,Dice,,,,601982021733,unavailable,,,,,,variable,,N,,,,,,4.50,Lion Rampant,,0,,,,Y
UU7ZOFESEDZT2J4FY3EAMSAB,Speckled: 12D6 Golden Recon,,7863424,,Dice,,,,601982021832,unavailable,,,,,,variable,,N,,,,,,3.91,Lion Rampant,,0,,,,Y
OP7LIMU23F6HJNTG5ET4A4QD,Speckled: 12D6 Hi-Tech,,R861375,,Dice,,,,601982021863,unavailable,,,,,,variable,,N,,,,,,3.00,Lion Rampant,,0,,,,Y
3RMLMNOS6CW66JK5SIHAQ6CL,Speckled: 12D6 Hurricane,,S827623,,Dice,,,,601982021771,unavailable,,,,,,variable,,N,,,,,,3.00,Lion Rampant,,0,,,,Y
VR7JQ2BQ4TMY7WU4K575MQNE,Speckled: 12D6 Lotus,,D593791,,Dice,,,,601982021757,unavailable,,,,,,variable,,N,,,,,,3.91,Lion Rampant,,0,,,,Y
Q25MU35UMOHNELUITPM7IL2A,Speckled: 12D6 Recon,,N602416,,Dice,,,,601982021818,unavailable,,,,,,variable,,N,,,,,,3.91,Lion Rampant,,0,,,,Y
QPEF37ART7I64XCEJ2BGMI42,Speckled: 12D6 Sea,,248948C,,Dice,,,,601982021764,unavailable,,,,,,variable,,N,,,,,,3.91,Lion Rampant,,0,,,,Y
H3QJ2RTQG4BGZOU2DHDVED5A,Speckled: 12D6 Silver Volcano,,V567763,,Dice,,,,601982021870,unavailable,,,,,,variable,,N,,,,,,3.00,Lion Rampant,,0,,,,Y
RXHXPPCYZQK7VQOXNP7A7C57,Speckled: 12D6 Water,,132548D,,Dice,,,,601982021702,unavailable,,,,,,variable,,N,,,,,,3.91,Lion Rampant,,0,,,,Y
GI5YDVBTFKFR7NHZX6JSTR6N,Speckled: 36D6 Air,,3254925,,Dice,,,,601982022129,unavailable,,,,,,variable,,N,,,,,,4.00,Lion Rampant,,0,,,,Y
DA3EVYC6INIOYMCSTQRVXFWH,Speckled: 36D6 Arctic Camo,,8028325,,Dice,,,,601982022198,unavailable,,,,,,variable,,N,,,,,,4.00,Lion Rampant,,0,,,,Y
XM6MDB2RXRYJBV6LFU4VFAMW,Speckled: 36D6 Blue Stars,,732977H,,Dice,,,,601982022303,unavailable,,,,,,variable,,N,,,,,,6.23,Lion Rampant,,1,,,,Y
UW3KI6QE42Z5YOZW46QXP6EY,Speckled: 36D6 Cobalt,,675725B,,Dice,,,,601982022167,unavailable,,N,N,N,N,12.00,,N,,,N,,,5.65,Universal Distribution,,1,,,,Y
IJXLQB7736LE754GWH627FW6,Speckled: 36D6 Earth,,S809469,,Dice,,,,601982022181,unavailable,,,,,,variable,,N,,,,,,6.23,Lion Rampant,,0,,,,Y
KS66AP3V4DFT3562LKNU77F2,Speckled: 36D6 Fire,,7310268,,Dice,,,,601982022136,unavailable,,N,N,N,N,12.00,,N,,,N,,,5.85,Universal Distribution,,1,,,,Y
HNTFCK2NAH5SQDTFK4LMVCYJ,Speckled: 36D6 Golden Cobalt,,N702930,,Dice,,,,601982022297,unavailable,,,,,,variable,,N,,,,,,5.58,Lion Rampant,,0,,,,Y
ITE4LARKKRDXAX5C656ZLXFN,Speckled: 36D6 Golden Recon,,141368L,,Dice,,,,601982022280,unavailable,,N,N,N,N,12.00,,N,,,N,,,5.65,Universal Distribution,,1,,,,Y
DAB7GR4MO7BCLZBGGKZNZE3U,Speckled: 36D6 Granite,,150992C,,Dice,,,,601982022242,unavailable,,,,,,variable,,N,,,,,,6.23,Lion Rampant,,0,,,,Y
6F4RRAS444W6BPZX2LXLDWSF,Speckled: 36D6 Hi-Tech,,B657208,,Dice,,,,601982022310,unavailable,,,,,,variable,,N,,,,,,6.23,Lion Rampant,,0,,,,Y
ESUG7QFL7FJIBZXCKDWMBEL2,Speckled: 36D6 Hurricane,,C227417,,Dice,,,,601982022228,unavailable,,N,N,N,N,12.00,,N,,,N,,,5.65,Universal Distribution,,1,,,,Y
TQYYKQOSCPCUR357GPW6ZL5X,Speckled: 36D6 Lotus,,G464401,,Dice,,,,601982022204,unavailable,,,,,,variable,,N,,,,,,6.23,Lion Rampant,,0,,,,Y
BBCJVMUG2S7XQZSN3A7GIFOQ,Speckled: 36D6 Mercury,,750315R,,Dice,,,,601982022259,unavailable,,N,N,N,N,12.00,,N,,,N,,,5.85,Universal Distribution,,1,,,,Y
VR2X2VV2TP6KZWZH6EZHFONJ,Speckled: 36D6 Ninja,,B614778,,Dice,,,,601982022235,unavailable,,N,N,N,N,12.00,,N,,,N,,,5.85,Universal Distribution,,0,,,,Y
7LGQUZ5UBJVLR7HTJSMGI5FZ,Speckled: 36D6 Recon,,957096F,,Dice,,,,601982022266,unavailable,,,,,,variable,,N,,,,,,6.23,Lion Rampant,,0,,,,Y
LTK32YZL62FKGZTVQ4FTP23F,Speckled: 36D6 Sea,,C604646,,Dice,,,,601982022211,unavailable,,,,,,variable,,N,,,,,,5.58,Lion Rampant,,0,,,,Y
TFESZPZYRCEAYLMRUM4TVQTE,Speckled: 36D6 Silver Volcano,,4208621,,Dice,,,,601982022327,unavailable,,,,,,variable,,N,,,,,,6.23,Lion Rampant,,-1,,,,Y
KVPBCXLN7KE5KTVXAF7DXAXU,Speckled: 36D6 Space,,737751S,,Dice,,,,601982022174,unavailable,,N,N,N,N,12.00,,N,,,N,,,5.65,Universal Distribution,,0,,,,Y
4NVSF256GRXKIE5I2DMUKYN2,Speckled: 36D6 Stealth,,3744523,,Dice,,,,601982022334,unavailable,,,,,,variable,,N,,,,,,6.18,Lion Rampant,,1,,,,Y
5KIPRKLQX5EYNLVUKQIU6TNG,Speckled: 36D6 Strawberry,,1391205,,Dice,,,,601982022143,unavailable,,,,,,variable,,N,,,,,,4.00,Lion Rampant,,0,,,,Y
L5X62HCAWE7V3KPMY5VR76EG,Speckled: 36D6 Twilight,,7686755,,Dice,,,,601982022358,unavailable,,,,,,variable,,N,,,,,,5.58,Lion Rampant,,0,,,,Y
H7LCLHC646A4RGXXPO757EV7,Speckled: 36D6 Urban Camo,,3259083,,Dice,,,,601982022273,unavailable,,,,,,variable,,N,,,,,,6.23,Lion Rampant,,0,,,,Y
AEW3ODWKEAS6ACBEXTQTWTSK,Speckled: 36D6 Water,,1087033,,Dice,,,,601982022150,unavailable,,N,N,N,N,12.00,,N,,,N,,,5.65,Universal Distribution,,1,,,,Y
OZMYPATVJJVCZOOTEULMWGZT,Speckled: 7Pc Air,,C678606,,Dice,,,,601982020965,unavailable,,,,,,variable,,N,,,,,,4.50,Lion Rampant,,0,,,,Y
4OKTGI4JQZF6YLMCNKNQ3UHL,Speckled: 7Pc Arctic Camo,,661206S,,Dice,,,,601982021030,unavailable,,,,,,variable,,N,,,,,,4.50,Lion Rampant,,0,,,,Y
7WX6HDJFALEN7H7LTCHNUV2G,Speckled: 7Pc Blue Stars,,657040X,,Dice,,,,601982021146,unavailable,,,,,,variable,,N,,,,,,4.47,Lion Rampant,,0,,,,Y
CGLVS2O3QGYTOMNYPM565347,Speckled: 7Pc Cobalt,,6423664,,Dice,,,,601982021009,unavailable,,,,,,variable,,N,,,,,,4.50,Lion Rampant,,0,,,,Y
